character_id,name,race,class,level,region_id,profession_primary,profession_secondary,gold,achievement_points,household_id,guild_id,gender,age,birth_date,education_level,relationship_status,num_children
2009,Bolvar Proudmoore,Human,Demon Hunter,5,8,Skinning,Blacksmithing,68631.594,11908,1085,,Female,34,1306-09-12,Basic,Divorced,1
1514,Tinkmaster Gearloose,Gnome,Death Knight,6,7,Enchanting,Engineering,2455.9465,2017,1086,68,Female,36,1453-01-09,Master,Married,4
1515,Zazzle Goldgrubber,Goblin,Priest,2,10,Skinning,Alchemy,44.177948,9829,1087,,Male,58,1256-07-30,Basic,Divorced,0
1518,Putress Voss,Undead,Rogue,1,2,Tailoring,Enchanting,631.52539,9196,1088,,Male,31,1197-02-23,Basic,Married,2
1519,Belysra Mistmantle,Worgen,Shaman,1,6,Engineering,Alchemy,41844.176,11702,1089,77,Female,44,1579-03-08,Advanced,Married,3
1520,Jarod Stormrage,Night Elf,Warlock,1,2,Skinning,Leatherworking,109.2391,3276,1090,69,Female,36,1804-02-24,Basic,Married,4
1521,Bolvar Crowley,Human,Paladin,5,5,Jewelcrafting,Jewelcrafting,7620.9849,15740,1091,13,Female,42,2003-09-04,None,Single,0
1523,Bael Bronzebeard,Dwarf,Mage,3,2,Blacksmithing,Skinning,15312.225,16533,1092,80,Female,33,1959-11-02,Basic,Divorced,3
2233,Thargas Stormpike,Dwarf,Rogue,3,2,Enchanting,Blacksmithing,695.85822,10865,1092,32,Female,49,1750-02-20,Master,Married,0
1524,Lor'themar Brightwing,Blood Elf,Warrior,1,4,Leatherworking,Alchemy,1306.9718,287,1093,53,Female,30,1692-03-22,None,Married,3
1525,Fizzlebang Manastorm,Gnome,Rogue,30,9,Jewelcrafting,Engineering,51856.32,16440,1094,12,Female,50,1888-08-12,Basic,Married,1
1526,Durotan Dragonmaw,Orc,Paladin,2,9,Enchanting,Leatherworking,73546.852,1523,1095,39,Male,39,1975-04-13,None,Single,2
1527,Gelbin Boltbucket,Gnome,Warlock,41,3,Leatherworking,Enchanting,465.4447,20036,1096,40,Female,40,1404-02-21,Basic,Married,2
1529,Malfurion Nightsong,Night Elf,Paladin,1,7,Leatherworking,Enchanting,7511.3438,20984,1097,32,Male,35,1075-02-06,Basic,Married,4
1530,Nazgrel Hellscream,Orc,Priest,1,2,Jewelcrafting,Alchemy,424.39423,13586,1098,67,Female,55,1558-08-29,Basic,Single,0
1532,Gavan Anvilmar,Dwarf,Warlock,2,9,Blacksmithing,Skinning,158.90042,10480,1099,97,Female,39,1944-05-30,Basic,Married,0
1533,Talador Starweaver,Draenei,Shaman,2,8,Leatherworking,Jewelcrafting,1684.0142,14599,1100,77,Female,55,1932-10-01,Basic,Single,1
1534,Garona Dragonmaw,Orc,Hunter,4,5,Herbalism,Skinning,30813.16,15371,1101,78,Female,48,2002-08-05,Basic,Divorced,0
9198,Sen'jin Zandalari,Troll,Warrior,2,4,Engineering,Blacksmithing,4291.7832,17102,1102,,Male,34,1965-06-20,Basic,Single,2
1535,Cordana Whisperwind,Night Elf,Druid,7,4,Herbalism,Skinning,3694.1565,16575,1102,103,Male,27,1577-05-11,Advanced,Divorced,0
1536,Ishanah Stormcaller,Draenei,Mage,2,2,Jewelcrafting,Herbalism,34539.609,18984,1103,97,Female,45,1894-01-31,Advanced,Married,2
6113,Ivar Springvale,Worgen,Warlock,3,2,Engineering,Tailoring,20816.115,24803,1103,23,Male,37,1300-12-10,Basic,Married,0
1537,Lilian Faol,Undead,Warrior,2,8,Mining,Tailoring,418.66327,17532,1104,45,Female,45,1607-01-18,Advanced,Married,1
1539,Nazgrel Warsong,Orc,Priest,2,10,Herbalism,Blacksmithing,10060.357,24168,1105,26,Male,42,1599-12-30,Advanced,Married,3
1540,Cordana Staghelm,Night Elf,Priest,2,7,Jewelcrafting,Blacksmithing,3550.656,2495,1106,59,Male,48,1263-05-15,None,Single,0
8552,Arthas Fordring,Human,Warrior,4,7,Engineering,Mining,7960.8315,1971,1106,,Male,29,1109-11-05,Advanced,Divorced,3
1004,Rokhan Gurubashi,Troll,Hunter,1,3,Alchemy,Blacksmithing,12827.291,16570,1107,,Male,30,1419-02-19,Basic,Single,0
1541,Leonid Windrunner,Undead,Priest,1,3,Enchanting,Jewelcrafting,59398.801,13102,1107,83,Male,43,1271-10-27,Advanced,Married,0
1542,Orgrim Bleeding Hollow,Orc,Priest,1,10,Leatherworking,Skinning,2022.4066,12343,1108,91,Female,65,1776-12-07,Basic,Married,0
1543,Jaina Shaw,Human,Priest,1,5,Blacksmithing,Blacksmithing,32803.895,3244,1109,,Male,33,1825-12-01,Advanced,Married,2
1547,Vanessa Shaw,Human,Warlock,11,7,Tailoring,Mining,81.374214,16092,1110,50,Male,33,1716-01-16,Advanced,Married,3
1548,Kurdran Flintlocke,Dwarf,Warrior,1,8,Blacksmithing,Alchemy,133.70819,15139,1111,23,Male,59,1258-08-14,Basic,Widowed,1
1549,Akama Soulpriest,Draenei,Warrior,21,2,Tailoring,Jewelcrafting,3806.8833,22512,1112,33,Female,48,1178-04-19,None,Single,1
1550,Trag Runetotem,Tauren,Mage,4,2,Mining,Blacksmithing,846.6889,24756,1113,74,Female,37,1159-09-16,None,Married,2
1551,Anduin Fordragon,Human,Paladin,1,4,Leatherworking,Herbalism,24.549105,14561,1114,89,Male,79,1737-09-06,Basic,Single,0
1552,Calia Blightcaller,Undead,Warrior,7,3,Leatherworking,Engineering,1214.3427,10223,1115,48,Male,47,1829-12-06,Master,Single,3
1553,Uther VanCleef,Human,Druid,1,5,Engineering,Herbalism,6039.583,10775,1116,18,Female,36,1159-04-18,Basic,Divorced,1
3336,Magatha Bloodhoof,Tauren,Shaman,102,4,Enchanting,Jewelcrafting,14887.367,20451,1117,64,Female,28,1613-01-04,Basic,Married,4
2790,Putress Windrunner,Undead,Warlock,18,4,Skinning,Blacksmithing,2567.8328,9924,1117,82,Female,35,1401-12-27,Advanced,Single,1
1554,Malfurion Starseeker,Night Elf,Druid,5,4,Skinning,Herbalism,37717.426,1852,1117,59,Female,65,2000-12-13,Basic,Married,3
1555,Talanji Hexer,Troll,Warrior,5,9,Engineering,Blacksmithing,186.10738,5861,1118,59,Female,28,1061-10-14,Basic,Married,0
1558,Brann Bronzebeard,Dwarf,Warrior,4,10,Blacksmithing,Blacksmithing,2516.6892,7505,1119,13,Female,31,1391-10-08,None,Single,3
1559,Jaina Shaw,Human,Warrior,3,9,Skinning,Blacksmithing,34768.742,2327,1120,20,Female,34,1640-04-07,Basic,Single,0
1562,Garona Saurfang,Orc,Rogue,14,9,Blacksmithing,Jewelcrafting,360.54489,23828,1121,,Female,53,1504-10-29,Master,Married,3
1564,Cordana Whisperwind,Night Elf,Monk,1,9,Engineering,Alchemy,2092.76,11020,1122,103,Female,28,1074-03-10,None,Single,0
1566,Eitrigg Saurfang,Orc,Warlock,7,9,Blacksmithing,Jewelcrafting,651.52039,10431,1123,,Male,60,1804-01-26,Basic,Single,1
1567,Orgrim Bladefist,Orc,Warrior,17,1,Alchemy,Tailoring,789.05841,13279,1124,24,Male,59,1352-06-21,Advanced,Married,0
2052,Tobias Mistmantle,Worgen,Warrior,1,2,Engineering,Herbalism,910.16022,1693,1125,44,Female,27,1845-06-28,Master,Single,2
1568,Uther Wrynn,Human,Priest,7,2,Skinning,Leatherworking,7525.396,9486,1125,,Female,56,1737-05-26,Advanced,Single,2
1569,Lor'themar Sunfury,Blood Elf,Hunter,1,9,Mining,Skinning,342.52731,19678,1126,65,Male,39,1204-09-24,None,Widowed,5
1570,Nathanos Menethil,Undead,Druid,72,6,Blacksmithing,Skinning,2724.2673,22579,1127,39,Female,35,1122-04-17,Advanced,Married,3
1572,Rastakhan Hexer,Troll,Priest,1,5,Herbalism,Blacksmithing,30291.963,7311,1128,54,Male,70,1300-02-17,Basic,Married,0
1574,Jeklik Gurubashi,Troll,Warrior,1,1,Herbalism,Jewelcrafting,734.28149,17587,1129,9,Male,27,1420-02-24,Basic,Married,0
1575,Lorna Prestor,Human,Warlock,2,3,Mining,Blacksmithing,2700.0955,3520,1130,37,Female,43,1168-08-25,Basic,Single,2
7558,Illidan Feathermoon,Night Elf,Mage,4,3,Blacksmithing,Mining,44142.168,1690,1130,2,Female,37,1732-11-05,Basic,Married,4
1577,Valeera Sunstrider,Blood Elf,Warlock,1,5,Mining,Tailoring,1157.925,10500,1131,42,Male,28,1606-02-21,None,Single,0
1578,Broll Shadowsong,Night Elf,Hunter,3,6,Tailoring,Tailoring,4656.4185,12991,1132,68,Male,47,1687-04-12,Basic,Widowed,0
1584,Lilian Voss,Undead,Paladin,1,3,Herbalism,Herbalism,3410.6614,11196,1133,77,Female,30,1325-07-08,Basic,Married,2
1585,Mathias Fordring,Human,Warlock,25,7,Jewelcrafting,Skinning,1692.5973,16945,1134,90,Female,25,1386-12-08,Basic,Single,2
5918,Sen'jin Spiritchaser,Troll,Hunter,2,7,Alchemy,Jewelcrafting,11223.503,14078,1134,40,Male,49,1024-03-08,Advanced,Divorced,4
1586,Mathias Wrynn,Human,Rogue,1,3,Tailoring,Tailoring,20056.711,12605,1135,71,Male,49,1569-03-14,Basic,Divorced,1
1587,Garrosh Dragonmaw,Orc,Priest,3,5,Herbalism,Skinning,2241.1494,302,1136,74,Male,38,1211-02-12,Basic,Married,3
1942,Bolvar Proudmoore,Human,Priest,4,2,Mining,Enchanting,35.343803,22289,1137,51,Male,41,1425-02-27,Advanced,Married,3
1588,Sylvanas Blightcaller,Undead,Warrior,1,2,Mining,Blacksmithing,38.439991,12833,1137,76,Female,35,1118-08-28,Master,Married,4
1589,Orgrim Blackrock,Orc,Mage,2,9,Herbalism,Jewelcrafting,7039.9302,13857,1138,71,Female,40,1540-05-29,Basic,Single,3
1590,Fandral Ravencrest,Night Elf,Mage,12,4,Skinning,Alchemy,3508.2407,802,1139,91,Female,89,1391-08-03,Advanced,Married,1
1591,Bael Flintlocke,Dwarf,Warrior,2,10,Jewelcrafting,Herbalism,3734.9893,3012,1140,17,Male,32,1909-05-08,Master,Married,2
1593,Garona Blackrock,Orc,Shaman,1,7,Engineering,Enchanting,71633.711,4975,1141,59,Female,49,1457-08-09,Basic,Married,0
1594,Moira Flintlocke,Dwarf,Shaman,1,3,Tailoring,Skinning,236209.7,2908,1142,28,Female,31,1024-10-21,Advanced,Married,2
9841,Vanessa Menethil,Human,Warrior,11,6,Skinning,Herbalism,16554.82,2199,1143,2,Female,51,1090-09-26,Basic,Married,4
6125,Druz Zapnozzle,Goblin,Rogue,2,6,Mining,Enchanting,157.83525,1435,1143,91,Female,46,1757-10-23,Basic,Married,5
1595,Anduin Crowley,Human,Mage,44,6,Alchemy,Tailoring,371.09372,17136,1143,82,Female,68,1760-01-28,Basic,Single,3
1596,Grom Bladefist,Orc,Mage,29,4,Jewelcrafting,Alchemy,77.36145,2443,1144,59,Female,47,1831-02-14,Advanced,Married,3
1597,Gelbin Cogspinner,Gnome,Hunter,3,7,Enchanting,Enchanting,495.77332,24136,1145,13,Male,50,1195-05-29,Master,Single,2
1598,Broll Stormrage,Night Elf,Rogue,9,8,Tailoring,Enchanting,1158.0142,17078,1146,43,Female,46,1231-03-07,Basic,Single,4
1602,Gelbin Overspark,Gnome,Warlock,13,7,Engineering,Herbalism,611.60059,17043,1147,,Male,47,1638-03-09,Advanced,Divorced,1
2294,Vanessa Fordragon,Human,Warlock,1,7,Alchemy,Herbalism,162.4782,6811,1147,69,Female,34,1455-01-31,Basic,Married,0
1606,Sassy Blastfuse,Goblin,Shaman,1,10,Skinning,Leatherworking,134557.11,15285,1148,,Female,33,1368-05-31,Advanced,Married,2
1607,Lor'themar Sunstrider,Blood Elf,Paladin,2,4,Mining,Engineering,9675.9268,10407,1149,38,Male,43,1839-12-29,Basic,Single,3
1609,Garrosh Doomhammer,Orc,Priest,3,2,Jewelcrafting,Enchanting,710.52728,12066,1150,,Male,38,1300-12-18,Basic,Divorced,3
1610,Belysra Godfrey,Worgen,Paladin,2,4,Skinning,Enchanting,6175.3853,16859,1151,68,Female,36,1049-03-16,Basic,Single,1
1611,Pathaleon Flamestrike,Blood Elf,Shaman,3,8,Jewelcrafting,Skinning,2101.843,15180,1152,11,Male,73,1863-06-18,Master,Single,4
8241,Grom Frostwolf,Orc,Rogue,52,5,Herbalism,Tailoring,16763.102,20180,1153,53,Male,51,1591-02-21,Basic,Widowed,0
1612,Eitrigg Hellscream,Orc,Demon Hunter,1,5,Alchemy,Engineering,72987.977,9424,1153,2,Male,41,1713-07-20,Advanced,Married,1
1613,Magatha Bloodhoof,Tauren,Death Knight,1,10,Tailoring,Tailoring,653.13885,8781,1154,53,Female,36,1846-03-22,Basic,Divorced,0
1614,Mathias Prestor,Human,Warrior,1,10,Blacksmithing,Tailoring,685.15607,24152,1155,27,Female,35,1446-05-23,Basic,Single,0
1617,Genn Springvale,Worgen,Paladin,14,1,Herbalism,Tailoring,4396.4824,15257,1156,,Male,41,1787-02-03,Basic,Married,0
1618,Garona Blackrock,Orc,Paladin,7,8,Blacksmithing,Engineering,1211.8409,8242,1157,73,Female,61,1031-08-02,Master,Married,3
1619,Maiev Stormrage,Night Elf,Warrior,2,9,Enchanting,Engineering,526.14825,1810,1158,4,Female,40,1156-08-06,Advanced,Single,1
2852,Sassy Goldgrubber,Goblin,Warrior,1,5,Tailoring,Leatherworking,1891.8777,18176,1159,28,Male,35,1212-08-30,Basic,Widowed,0
1621,Magni Deepforge,Dwarf,Warlock,9,5,Tailoring,Alchemy,18546.914,11636,1159,88,Male,39,1705-06-23,None,Single,0
1622,Lorna Mograine,Human,Mage,7,3,Blacksmithing,Blacksmithing,44836.027,20182,1160,,Female,55,1084-12-13,Advanced,Single,0
8208,Naielle Stormcaller,Draenei,Rogue,8,3,Skinning,Enchanting,36702.84,4562,1160,75,Male,56,1424-11-21,Advanced,Single,0
1624,Astalor Flamestrike,Blood Elf,Demon Hunter,1,6,Mining,Enchanting,6426.4702,2663,1161,37,Female,33,1935-07-18,Basic,Married,0
6183,Ishanah Starweaver,Draenei,Druid,8,6,Skinning,Engineering,5846.9282,20764,1161,16,Female,46,1237-09-24,Advanced,Single,3
1625,Genn Starseeker,Worgen,Paladin,9,5,Tailoring,Leatherworking,1613.928,13841,1162,41,Female,35,1866-06-17,Basic,Single,5
1626,Sylvanas Felstorm,Undead,Warrior,2,7,Skinning,Engineering,448.04846,4542,1163,,Female,52,1359-04-14,Basic,Married,3
2182,Nathanos Faol,Undead,Druid,6,3,Tailoring,Tailoring,55699.609,10828,1164,,Male,51,1340-04-15,Basic,Married,1
1627,Valeera Theron,Blood Elf,Druid,31,3,Mining,Jewelcrafting,900.9126,2935,1164,,Female,33,1315-10-26,Advanced,Divorced,1
3116,Garona Thunderlord,Orc,Hunter,4,3,Skinning,Tailoring,845.32831,10879,1165,,Female,51,1623-12-07,Basic,Single,3
1628,Grom Bleeding Hollow,Orc,Warlock,3,3,Engineering,Enchanting,120.26873,8452,1165,70,Female,37,1545-09-06,Basic,Married,0
1629,Uther Prestor,Human,Rogue,2,1,Leatherworking,Tailoring,2589.1763,13571,1166,,Male,53,1461-11-24,Basic,Married,0
1630,Lorna Proudmoore,Human,Demon Hunter,3,10,Alchemy,Jewelcrafting,46417.293,138,1167,,Male,31,1499-08-19,Basic,Single,4
1631,Muln Bloodhoof,Tauren,Death Knight,1,5,Tailoring,Engineering,2056.9409,12184,1168,41,Male,36,1933-06-12,Basic,Married,4
2270,Astalor Theron,Blood Elf,Warrior,1,5,Tailoring,Blacksmithing,2535.4812,19785,1168,81,Male,52,1279-02-16,Master,Single,4
1632,Sen'jin Spiritchaser,Troll,Rogue,53,9,Skinning,Leatherworking,2480.4148,13260,1169,90,Male,39,1112-10-05,Basic,Married,0
2514,Garona Frostwolf,Orc,Shaman,9,2,Tailoring,Herbalism,8856.1699,17546,1170,,Female,35,1190-07-12,Basic,Widowed,0
1634,Aponi Dawnstrider,Tauren,Warrior,1,2,Blacksmithing,Enchanting,336.76535,276,1170,74,Female,33,1316-07-11,Master,Single,1
1635,Tirion Fordring,Human,Shaman,2,7,Herbalism,Engineering,93.023468,9292,1171,25,Female,31,1714-03-27,Advanced,Single,2
1636,Maraad Starweaver,Draenei,Shaman,3,5,Alchemy,Skinning,9535.498,755,1172,,Male,41,1468-08-18,None,Married,5
1637,Genn Bloodfang,Worgen,Priest,24,3,Skinning,Leatherworking,218.02634,3458,1173,54,Female,34,1167-05-20,None,Widowed,3
2465,Jarod Stormrage,Night Elf,Mage,1,6,Engineering,Tailoring,2491.8748,7205,1174,10,Female,44,1950-09-23,Basic,Divorced,1
1638,Thrall Blackrock,Orc,Hunter,4,6,Enchanting,Tailoring,3168.6199,830,1174,89,Female,49,1776-09-10,None,Single,3
1639,Mathias Shaw,Human,Warrior,3,4,Engineering,Tailoring,1294.6459,4379,1175,74,Male,54,1357-10-09,Basic,Single,0
1640,Varian Proudmoore,Human,Rogue,2,2,Leatherworking,Mining,1320.0941,17738,1176,80,Female,31,1467-06-13,Basic,Married,3
1642,Arthas Fordring,Human,Priest,3,2,Skinning,Engineering,2806.917,23931,1177,,Female,35,1440-12-27,Basic,Single,0
1643,Mathias Fordring,Human,Priest,4,3,Leatherworking,Alchemy,171.00687,1073,1178,,Female,45,1223-10-30,None,Married,1
1644,Sen'jin Shadowhunter,Troll,Rogue,14,7,Herbalism,Alchemy,8998.6729,16812,1179,,Male,35,1989-03-18,Basic,Single,2
1645,Jarod Stormrage,Night Elf,Priest,2,4,Mining,Engineering,7421.6836,18818,1180,73,Female,37,1629-01-26,Advanced,Married,1
1646,Tagar Dawnstrider,Tauren,Monk,3,6,Herbalism,Engineering,85.885201,23164,1181,102,Male,40,1644-04-13,Basic,Married,2
1647,Nazgrel Warsong,Orc,Paladin,3,3,Jewelcrafting,Alchemy,104449.65,3053,1182,,Male,49,1883-03-29,Basic,Single,0
1648,Uther Shaw,Human,Warrior,13,5,Alchemy,Enchanting,1159.1079,21469,1183,69,Female,106,1401-09-11,Basic,Single,0
1649,Chromie Manastorm,Gnome,Warrior,5,10,Blacksmithing,Mining,3069.2747,7617,1184,78,Male,38,1064-11-17,None,Single,1
9001,Fizzlebang Steelspring,Gnome,Hunter,13,10,Jewelcrafting,Jewelcrafting,5438.5527,2317,1184,13,Male,36,1396-12-21,Basic,Single,3
357,Meryl Menethil,Undead,Priest,1,3,Alchemy,Tailoring,681.73529,7489,1185,93,Male,35,1650-04-14,Advanced,Married,0
1650,Moira Bronzebeard,Dwarf,Druid,81,3,Herbalism,Skinning,761.20886,7169,1185,8,Female,32,1044-10-07,Basic,Single,2
1651,Amelia Zelling,Undead,Warrior,1,9,Leatherworking,Blacksmithing,12122.136,23837,1186,38,Male,32,1832-08-03,Basic,Married,0
1652,Zul'jin Blooddrinker,Troll,Mage,2,7,Blacksmithing,Skinning,105.14263,3121,1187,66,Male,33,1261-01-28,Basic,Single,1
1653,Anduin Prestor,Human,Warrior,2,9,Tailoring,Enchanting,553.25916,15026,1188,,Male,40,1179-12-26,Basic,Married,0
1654,Rastakhan Bonecrusher,Troll,Warlock,1,8,Mining,Alchemy,2410.5381,56,1189,55,Female,46,1794-08-14,None,Married,0
2652,Calia Zelling,Undead,Shaman,90,8,Mining,Tailoring,1177.1779,6801,1189,98,Female,40,1101-06-01,Basic,Divorced,0
1655,Nathanos Menethil,Undead,Shaman,1,6,Leatherworking,Jewelcrafting,4960.7876,18888,1190,,Male,35,1789-11-18,Advanced,Married,3
1657,Akama Starweaver,Draenei,Warrior,29,10,Mining,Engineering,456.7001,5542,1191,35,Female,29,1627-11-20,Basic,Single,3
1658,Blackhand Bleeding Hollow,Orc,Paladin,1,10,Enchanting,Tailoring,22356.881,8737,1192,30,Female,34,1539-02-16,Master,Single,0
1659,Kurdran Thunderbrew,Dwarf,Priest,10,2,Leatherworking,Enchanting,1690.9485,12620,1193,7,Male,35,1600-01-14,Basic,Single,0
1660,Krix Sparkbolt,Goblin,Shaman,2,4,Leatherworking,Engineering,321.88541,3349,1194,,Male,53,1395-07-25,Advanced,Single,0
1450,Nathanos Menethil,Undead,Warrior,1,7,Enchanting,Blacksmithing,2868.4211,10853,1195,16,Male,36,1775-05-04,Advanced,Single,4
1661,Sylvanas Felstorm,Undead,Warrior,1,7,Skinning,Tailoring,84681.086,23406,1195,57,Female,35,1901-02-12,Advanced,Single,1
1663,Putress Crowley,Undead,Death Knight,14,4,Mining,Leatherworking,2296.4294,23331,1196,,Female,39,1437-03-10,Advanced,Single,0
1664,Alonsus Faol,Undead,Hunter,4,10,Herbalism,Engineering,1344.2378,16613,1197,48,Male,38,1061-08-17,Basic,Widowed,1
1666,Varian Mograine,Human,Priest,97,3,Jewelcrafting,Mining,3787.9226,22122,1198,70,Female,36,1193-11-02,Basic,Married,4
2977,Fizzlebang Mekkatorque,Gnome,Paladin,1,3,Skinning,Tailoring,2626.98,576,1198,29,Female,52,1915-08-31,Basic,Married,0
9787,Tirion Prestor,Human,Warrior,2,3,Enchanting,Skinning,468.96832,22130,1198,,Female,46,1170-04-29,Basic,Single,5
3465,Falstad Wildhammer,Dwarf,Death Knight,68,3,Tailoring,Alchemy,32178.537,14702,1198,,Female,49,1755-07-11,Master,Single,5
1667,Cordana Moonwhisper,Night Elf,Warrior,62,8,Alchemy,Skinning,1494.3788,14014,1199,29,Female,34,1723-09-24,Basic,Married,2
1668,Moira Wildhammer,Dwarf,Demon Hunter,1,6,Jewelcrafting,Herbalism,7570.9819,10527,1200,35,Male,33,1436-03-24,Advanced,Married,2
10249,Garrosh Bladefist,Orc,Rogue,1,6,Tailoring,Enchanting,471.03888,12347,1200,4,Female,48,1871-10-04,Basic,Widowed,0
1671,Malfurion Starseeker,Night Elf,Mage,5,3,Jewelcrafting,Mining,16565.648,8922,1201,80,Male,47,1458-02-23,Master,Married,1
10084,Leonid Faol,Undead,Priest,1,10,Jewelcrafting,Tailoring,482.5766,10594,1202,63,Female,45,1080-04-15,Basic,Married,0
1672,Grizzle Blastfuse,Goblin,Mage,2,10,Herbalism,Skinning,30191.197,15964,1202,11,Female,60,1644-09-18,Advanced,Married,0
1674,Thrall Thunderlord,Orc,Mage,3,9,Jewelcrafting,Leatherworking,1644.5518,23788,1203,,Male,64,1493-06-30,Basic,Single,1
1675,Grizzle Gearspanner,Goblin,Druid,103,1,Blacksmithing,Alchemy,4533.0879,6944,1204,,Female,36,1755-03-01,Basic,Single,0
1676,Ishanah Lightwarden,Draenei,Druid,3,9,Engineering,Tailoring,232.84317,12431,1205,23,Male,50,1550-09-09,Basic,Single,2
10212,Falstad Anvilmar,Dwarf,Shaman,1,9,Skinning,Engineering,1144.7216,12177,1205,,Female,40,1863-08-23,None,Married,0
1677,Megs Sparkbolt,Goblin,Death Knight,5,6,Blacksmithing,Herbalism,16540.842,16715,1206,,Female,42,1465-04-06,Advanced,Single,2
1679,Jarod Nightsong,Night Elf,Mage,1,3,Enchanting,Herbalism,124906.75,12493,1207,28,Female,36,1348-09-08,Basic,Single,0
8733,Tirion VanCleef,Human,Druid,6,3,Mining,Alchemy,329.78296,10366,1207,92,Male,43,1297-09-06,Advanced,Divorced,3
1680,Garona Bladefist,Orc,Demon Hunter,3,7,Enchanting,Leatherworking,31374.414,24480,1208,85,Male,47,1058-12-03,Advanced,Married,0
1681,Rehgar Thunderlord,Orc,Rogue,3,10,Jewelcrafting,Leatherworking,15272.884,14301,1209,64,Male,42,1815-11-19,Basic,Single,3
2127,Durotan Dragonmaw,Orc,Paladin,1,10,Blacksmithing,Enchanting,2482.6445,5107,1209,36,Female,66,1396-06-26,Advanced,Single,0
1682,Sicco Quickwrench,Gnome,Hunter,19,8,Skinning,Enchanting,2508.4514,10036,1210,,Male,32,1167-10-04,Basic,Single,3
1684,Garona Hellscream,Orc,Hunter,3,9,Alchemy,Blacksmithing,1555.9978,16594,1211,,Male,38,1121-03-24,Basic,Single,1
1685,Tyrande Shadowsong,Night Elf,Paladin,8,4,Mining,Blacksmithing,979.83142,14822,1212,21,Male,44,1986-10-16,Advanced,Single,0
1686,Brann Hammerfall,Dwarf,Warrior,1,4,Engineering,Blacksmithing,12127.2,9835,1213,80,Female,49,1237-06-15,Basic,Married,0
1687,Kelsey Boltbucket,Gnome,Shaman,5,8,Alchemy,Engineering,18799.209,9499,1214,60,Female,48,1052-10-07,Basic,Married,2
3703,Lorna Starseeker,Worgen,Paladin,6,8,Jewelcrafting,Enchanting,13332.321,17558,1214,99,Male,46,1779-04-22,Advanced,Single,0
1688,Rokhan Shadowhunter,Troll,Warrior,4,5,Leatherworking,Jewelcrafting,2452.6201,13087,1215,53,Female,53,1580-12-27,Basic,Married,3
8921,Fendrig Thunderbrew,Dwarf,Warlock,7,5,Enchanting,Tailoring,700.13727,23924,1215,26,Female,29,1315-01-27,Basic,Married,0
1689,Naielle Starweaver,Draenei,Druid,1,7,Leatherworking,Mining,4186.729,7916,1216,96,Female,50,1760-05-09,Master,Widowed,0
1690,Garona Hellscream,Orc,Rogue,5,1,Engineering,Blacksmithing,5033.7617,16484,1217,66,Male,25,1725-12-11,Advanced,Single,1
5988,Ishanah Stormcaller,Draenei,Death Knight,3,8,Jewelcrafting,Engineering,9947.9014,9361,1218,,Female,33,1317-12-15,Basic,Single,0
2690,Vanessa Fordragon,Human,Warrior,4,8,Alchemy,Mining,2302.7646,4501,1218,88,Male,28,1691-03-19,Basic,Married,0
1691,Bael Wildhammer,Dwarf,Warlock,19,8,Blacksmithing,Blacksmithing,1816.3246,1957,1218,,Female,35,1082-10-14,Advanced,Married,1
1693,Uther Wrynn,Human,Shaman,31,4,Enchanting,Engineering,1891.8618,13375,1219,,Female,42,1698-02-24,Basic,Single,2
1694,Putress Menethil,Undead,Priest,2,3,Engineering,Engineering,3562.0493,15468,1220,,Female,29,1288-08-12,Basic,Single,3
1695,Garona Blackrock,Orc,Druid,7,3,Enchanting,Skinning,2083.8406,18212,1221,42,Male,51,1228-01-31,Basic,Widowed,1
6271,Rehgar Saurfang,Orc,Paladin,1,3,Engineering,Engineering,1560.2657,676,1222,7,Male,38,1188-07-12,Master,Single,1
1697,Nimzy Quickwrench,Gnome,Rogue,2,3,Alchemy,Skinning,4659.561,19637,1222,74,Female,50,1060-10-25,Basic,Married,0
1698,Muradin Bronzebeard,Dwarf,Hunter,24,8,Blacksmithing,Leatherworking,2840.741,10702,1223,38,Female,42,1836-03-07,Basic,Single,2
1699,Iridi Stormcaller,Draenei,Monk,2,1,Leatherworking,Mining,1291.395,6093,1224,91,Female,59,1650-03-01,Advanced,Single,0
2574,Moira Hammerfall,Dwarf,Warrior,1,1,Enchanting,Skinning,112.44966,1343,1224,80,Female,34,1376-08-25,Master,Divorced,2
