student_id,name,age,gender,major,learning_style,parents_education_level,avg_sleep_hours,high_school_gpa,study_hours_per_week,family_income,english_proficiency,math_proficiency,science_proficiency,final_gpa,graduation_within_4_years,academic_performance_description
545,Jose Smith,20,Female,Mathematics,Kinesthetic,Associate Degree,7.540553073857292,2.93,15,55000.0,83,86,93,3.5,1,Strong performance supported by good sleep habits
546,Shannon Parker,19,Female,Business,Reading/Writing,Bachelor's Degree,5.634032369226265,2.3,14,44000.0,86,78,72,2.25,1,"Struggling despite effort, may benefit from academic support services"
547,Christopher Mora,18,Male,Computer Science,Kinesthetic,High School,8.90659798901055,3.24,8,56000.0,74,87,74,2.5,1,"Average performance, requires more focused study approach"
548,Tammy Foley,20,Female,Engineering,Auditory,Doctorate,5.5299065472390785,4.0,24,123000.0,93,100,100,3.5,1,High achievement despite suboptimal rest
549,Joseph Caldwell,19,Female,Business,Reading/Writing,Master's Degree,4.573299079276994,3.61,20,124000.0,91,87,83,2.5,1,"Average performance, possibly impacted by insufficient rest"
550,Dawn Mcdonald,20,Male,Psychology,Reading/Writing,High School,7.571167107047578,3.3,7,62000.0,88,78,76,2.5,0,"Average performance, requires more focused study approach"
551,Jason Lin,19,Male,Mathematics,Reading/Writing,High School,5.773887798378491,3.29,17,32000.0,83,89,89,2.75,1,"Average performance, possibly impacted by insufficient rest"
552,David Cook,21,Female,Computer Science,Kinesthetic,High School,7.481937206136082,3.2,16,113000.0,71,91,88,3.0,1,Solid performance with room for increased study time
553,Jeffrey Wilson,19,Male,Psychology,Auditory,High School,4.0,3.47,20,59000.0,81,80,84,2.75,0,"Average performance, possibly impacted by insufficient rest"
554,Eric Glover,19,Female,Psychology,Reading/Writing,Bachelor's Degree,9.088683912224601,3.45,16,76000.0,94,94,100,3.25,1,Solid performance with room for increased study time
555,Ashley Sanchez,21,Female,Computer Science,Visual,Associate Degree,8.008440112060603,2.97,24,37000.0,63,92,81,2.25,1,"Struggling despite effort, may benefit from academic support services"
556,Maria Ross,19,Female,Biology,Auditory,High School,4.749285176255498,2.6,27,261000.0,75,74,82,2.0,1,"Struggling despite effort, may benefit from academic support services"
557,Cheryl Johnston,18,Male,Business,Visual,High School,4.781834314230571,2.88,11,100000.0,75,81,79,2.75,1,"Average performance, possibly impacted by insufficient rest"
558,Sara Graham,18,Male,Engineering,Visual,Doctorate,9.508398856146291,3.66,20,103000.0,94,100,100,3.5,1,Strong performance supported by good sleep habits
559,Christina Gibbs,20,Female,Computer Science,Reading/Writing,Bachelor's Degree,5.893930144753062,3.09,19,63000.0,86,87,91,3.5,1,High achievement despite suboptimal rest
560,Juan Costa,20,Female,Engineering,Reading/Writing,Associate Degree,5.748722726901065,3.28,17,78000.0,85,88,97,2.25,0,"Struggling despite effort, may benefit from academic support services"
561,Eric Knight,20,Male,Business,Kinesthetic,High School,4.0,3.22,13,57000.0,66,79,78,3.0,1,Solid performance with room for increased study time
562,Kiara Duncan,18,Female,Mathematics,Kinesthetic,Doctorate,6.473832691597669,3.92,32,98000.0,85,96,97,3.0,1,Good academic standing maintained through consistent effort
563,Mary Herrera PhD,18,Female,Computer Science,Kinesthetic,Bachelor's Degree,6.658420577746371,3.89,19,185000.0,86,95,93,2.75,1,"Average performance, requires more focused study approach"
564,Carol Harper,18,Male,Engineering,Auditory,High School,8.073239645154228,3.04,7,22000.0,84,77,76,2.5,1,"Average performance, requires more focused study approach"
565,James Pruitt,19,Male,Engineering,Kinesthetic,High School,4.901382357723287,2.35,12,28000.0,60,83,89,2.5,1,"Average performance, possibly impacted by insufficient rest"
566,Brent Chavez,19,Female,Economics,Visual,High School,4.719569811639086,2.83,19,94000.0,71,85,75,2.5,1,"Average performance, possibly impacted by insufficient rest"
567,Michael Alexander,19,Male,Psychology,Kinesthetic,High School,7.676443952164715,3.02,20,42000.0,75,80,97,1.75,1,"Struggling despite effort, may benefit from academic support services"
568,Julia Robinson,19,Male,Biology,Reading/Writing,Associate Degree,8.510095106840597,2.21,10,121000.0,82,74,93,2.25,1,"Struggling despite effort, may benefit from academic support services"
569,Courtney Mann,22,Male,Economics,Kinesthetic,Master's Degree,4.643271473323175,4.0,27,26000.0,85,99,93,2.75,1,"Average performance, possibly impacted by insufficient rest"
570,Todd Schwartz,18,Male,Mathematics,Auditory,Associate Degree,8.622271129449611,3.2,32,40000.0,87,93,89,2.5,1,"Average performance, requires more focused study approach"
571,Lucas Drake,19,Female,Business,Auditory,Bachelor's Degree,7.056312762230232,3.44,31,47000.0,95,94,100,3.25,1,Good academic standing maintained through consistent effort
572,Richard Schwartz,20,Female,Psychology,Visual,Associate Degree,8.637708008611968,3.81,11,99000.0,91,94,90,2.0,1,"Struggling despite effort, may benefit from academic support services"
573,Jose Navarro,19,Male,Mathematics,Auditory,Bachelor's Degree,6.894669457723575,2.93,16,115000.0,74,88,87,3.0,1,Solid performance with room for increased study time
574,Elizabeth Rodriguez,20,Female,Social Sciences,Kinesthetic,Bachelor's Degree,4.0,3.54,35,148000.0,87,87,94,3.25,1,Good academic standing maintained through consistent effort
575,Jesse Rowland,21,Female,Mathematics,Reading/Writing,High School,6.772048926525942,2.95,5,75000.0,71,85,79,2.75,1,"Average performance, requires more focused study approach"
576,George Winters,23,Female,Engineering,Auditory,Associate Degree,8.590215728006905,3.03,15,19000.0,89,86,86,2.25,1,"Struggling despite effort, may benefit from academic support services"
577,Anthony Davidson,18,Male,Business,Visual,Bachelor's Degree,5.6593809713744285,2.86,14,115000.0,76,80,89,2.0,1,"Struggling despite effort, may benefit from academic support services"
578,Cesar Walker,22,Male,Engineering,Kinesthetic,High School,6.418052546638822,3.83,19,22000.0,75,100,100,3.25,1,Solid performance with room for increased study time
579,Allison Webb,19,Non-Binary,Economics,Visual,Associate Degree,6.735799744673533,2.94,7,31000.0,69,86,79,2.75,1,"Average performance, requires more focused study approach"
580,Ashley Matthews,18,Female,Engineering,Auditory,Associate Degree,4.0,3.47,30,30000.0,83,90,92,3.25,1,Good academic standing maintained through consistent effort
581,Stephanie Ward,19,Male,Engineering,Auditory,Doctorate,9.507021363156214,2.56,22,8000.0,88,87,96,3.75,1,Exceptional academic performance with natural ability
582,Steven Smith,24,Male,Mathematics,Visual,Associate Degree,5.647936480154238,3.71,12,88000.0,85,87,78,2.5,1,"Average performance, possibly impacted by insufficient rest"
583,Lauren Archer,19,Male,Engineering,Kinesthetic,Bachelor's Degree,7.758603148709199,3.78,17,66000.0,79,89,92,2.75,1,"Average performance, requires more focused study approach"
584,William Good,18,Female,Mathematics,Auditory,Associate Degree,6.869948295777687,3.17,20,36000.0,84,91,87,3.0,1,Good academic standing maintained through consistent effort
585,Mary Wood,20,Female,Engineering,Reading/Writing,Bachelor's Degree,8.88642858453904,3.14,14,91000.0,94,94,96,2.75,1,"Average performance, requires more focused study approach"
586,Jaime Donaldson,18,Female,Business,Auditory,Associate Degree,7.609084183642121,3.33,38,43000.0,93,92,88,3.25,0,Good academic standing maintained through consistent effort
587,Christopher Powers,18,Male,Engineering,Kinesthetic,Master's Degree,6.647613592718538,4.0,24,98000.0,88,100,100,3.25,1,Good academic standing maintained through consistent effort
588,Mark Mendoza,18,Female,Economics,Auditory,Associate Degree,5.65972736122108,2.24,30,180000.0,85,90,73,2.75,1,"Average performance, possibly impacted by insufficient rest"
589,Patrick Chung,18,Female,Computer Science,Visual,Bachelor's Degree,8.196776052073208,3.64,22,81000.0,82,98,100,3.75,1,Exceptional academic performance with natural ability
590,Tammy Nixon,18,Male,Business,Auditory,Bachelor's Degree,4.189838044068075,2.79,24,187000.0,78,77,75,2.25,1,"Struggling despite effort, may benefit from academic support services"
591,Jeffrey Martin,18,Female,Social Sciences,Auditory,Associate Degree,7.968835630413839,3.12,22,172000.0,82,81,88,2.5,1,"Average performance, requires more focused study approach"
592,Sara Fisher,20,Non-Binary,Business,Kinesthetic,High School,5.351432872667691,2.88,10,64000.0,79,64,78,2.0,0,"Struggling despite effort, may benefit from academic support services"
593,George Garza,18,Male,Psychology,Visual,High School,8.87842549293496,2.79,19,201000.0,78,82,87,2.0,1,"Struggling despite effort, may benefit from academic support services"
594,Bob Fernandez,18,Female,Psychology,Kinesthetic,High School,7.241949313994042,2.99,10,39000.0,93,90,90,2.75,1,"Average performance, requires more focused study approach"
595,Mr. Kyle Branch MD,21,Male,Engineering,Auditory,Master's Degree,7.966185651775163,2.81,12,-5000.0,79,86,97,2.75,1,"Average performance, requires more focused study approach"
596,Kristine Mcmillan,19,Female,Biology,Reading/Writing,High School,7.122983220737079,3.51,14,20000.0,89,85,94,2.5,1,"Average performance, requires more focused study approach"
597,Daniel Everett,20,Female,Business,Auditory,High School,4.371434357288505,2.1,3,38000.0,73,65,65,1.75,0,"Below average performance, needs significant increase in study effort"
598,Jeremy Bell,18,Female,Psychology,Kinesthetic,Bachelor's Degree,5.708906254906992,3.52,17,117000.0,79,81,88,2.0,0,"Struggling despite effort, may benefit from academic support services"
599,Amanda Wiley,18,Female,Engineering,Reading/Writing,High School,8.008584006417074,2.84,12,27000.0,82,82,87,3.0,1,Solid performance with room for increased study time
600,Kelly Riley,18,Male,Biology,Kinesthetic,Associate Degree,7.249983726039766,2.54,9,52000.0,83,86,97,2.25,1,"Below average performance, needs significant increase in study effort"
601,David Hubbard,18,Female,Computer Science,Kinesthetic,High School,8.771484857958509,3.1,19,25000.0,88,90,98,2.75,1,"Average performance, requires more focused study approach"
602,Anne Hancock,18,Female,Psychology,Visual,Master's Degree,7.604911844555757,2.6,16,17000.0,86,81,92,3.0,1,Solid performance with room for increased study time
603,Barbara Simmons,18,Male,Business,Reading/Writing,Master's Degree,5.54994716394601,3.39,15,133000.0,81,87,78,3.0,0,Solid performance with room for increased study time
604,Sarah Blanchard,18,Female,Business,Auditory,Master's Degree,5.8059037934190485,2.66,14,56000.0,75,74,82,3.25,1,Solid performance with room for increased study time
605,Jesus Nichols,18,Female,Business,Kinesthetic,Associate Degree,7.154376085784856,3.36,18,55000.0,86,83,88,2.25,0,"Struggling despite effort, may benefit from academic support services"
606,John Smith,19,Male,Business,Auditory,Bachelor's Degree,4.0,2.79,16,171000.0,76,73,81,2.0,1,"Struggling despite effort, may benefit from academic support services"
607,Martin Peters,18,Female,Mathematics,Visual,High School,9.510162828434478,2.77,15,61000.0,82,99,94,2.25,1,"Struggling despite effort, may benefit from academic support services"
608,Ricky Miller,19,Female,Business,Visual,High School,7.662620104566336,3.15,15,66000.0,76,86,80,2.5,1,"Average performance, requires more focused study approach"
609,Jose Jones,19,Male,Social Sciences,Reading/Writing,High School,8.84055189557331,2.61,6,133000.0,90,70,74,2.0,1,"Below average performance, needs significant increase in study effort"
610,Tiffany Perez,20,Non-Binary,Social Sciences,Visual,Associate Degree,4.629094088786246,3.1,12,62000.0,84,86,87,2.0,0,"Struggling despite effort, may benefit from academic support services"
611,Christine Campbell,18,Male,Psychology,Visual,Associate Degree,8.866847740532883,2.37,22,129000.0,86,91,96,2.75,1,"Average performance, requires more focused study approach"
612,Dustin Burns,20,Male,Computer Science,Auditory,Associate Degree,10.0,3.44,12,123000.0,98,97,100,2.5,0,"Average performance, requires more focused study approach"
613,Katherine Carroll,20,Male,Engineering,Visual,High School,5.018682466934024,3.88,34,54000.0,90,100,100,3.75,1,Outstanding achievement through dedicated effort and consistent study
614,Dennis Leach,18,Female,Economics,Visual,Associate Degree,8.15710269235565,4.0,12,38000.0,83,100,85,2.5,1,"Average performance, requires more focused study approach"
615,Jennifer Bowman,21,Female,Engineering,Kinesthetic,Bachelor's Degree,7.00166491703094,3.3,27,90000.0,79,89,96,2.75,1,"Average performance, requires more focused study approach"
616,Melvin Nelson,22,Male,Computer Science,Visual,Associate Degree,4.683349227627634,3.52,17,148000.0,73,99,89,1.75,1,"Struggling despite effort, may benefit from academic support services"
617,Alexander Phillips,18,Male,Psychology,Kinesthetic,Bachelor's Degree,7.739325957777805,2.36,10,136000.0,75,74,82,1.75,1,"Struggling despite effort, may benefit from academic support services"
618,Dakota Christian,18,Female,Mathematics,Visual,High School,8.250404807256022,3.75,17,198000.0,76,99,89,2.5,1,"Average performance, requires more focused study approach"
619,Taylor Murphy,21,Male,Economics,Visual,Bachelor's Degree,6.098310170996729,3.64,16,72000.0,81,94,91,2.75,1,"Average performance, requires more focused study approach"
620,Darlene Mcgee,20,Female,Business,Reading/Writing,Associate Degree,8.748874780382835,2.88,12,118000.0,88,70,78,2.75,1,"Average performance, requires more focused study approach"
621,John Cruz,18,Female,Biology,Reading/Writing,High School,4.499854889816204,3.62,13,30000.0,85,76,83,1.75,0,"Struggling despite effort, may benefit from academic support services"
622,Michael Scott,18,Female,Business,Kinesthetic,High School,4.757865780325534,2.87,20,69000.0,72,76,82,2.5,1,"Average performance, possibly impacted by insufficient rest"
623,Marc Gilmore,19,Non-Binary,Business,Visual,Bachelor's Degree,7.2048960933831285,3.02,14,160000.0,89,92,84,3.0,1,Solid performance with room for increased study time
624,Jorge Jensen,19,Male,Mathematics,Auditory,Bachelor's Degree,7.038077916958407,3.49,22,143000.0,93,92,83,3.25,1,Good academic standing maintained through consistent effort
625,Peggy Knox,20,Non-Binary,Business,Reading/Writing,Associate Degree,5.925139767363842,2.59,22,79000.0,80,65,76,2.75,1,"Average performance, possibly impacted by insufficient rest"
626,Daniel Carlson,19,Female,Business,Auditory,High School,8.21439165395783,3.51,16,50000.0,93,80,81,2.25,0,"Struggling despite effort, may benefit from academic support services"
627,Donna Reid,19,Female,Computer Science,Reading/Writing,Master's Degree,7.796341471323924,2.85,23,9000.0,87,100,100,3.25,1,Good academic standing maintained through consistent effort
628,Dana Morgan,20,Male,Mathematics,Reading/Writing,Bachelor's Degree,8.287208606401023,2.72,17,81000.0,89,89,84,3.5,1,Strong performance supported by good sleep habits
