Name,Age,Experience,KnifeSkills,PlatingAesthetics,Creativity,ChallengeWinRate,JudgesFeedback,StressManagement,SocialMediaFollowing,Education,Country,CuisineSpecialty,AudiencePopularity,SignatureDishes,UniqueIngredients,HoursPracticed,Top10Percent
Robert Christopher Garcia,37,6,5.27,7.84,10.0,15.09,7.0,8.18,3.61,Bachelor's,USA,French,3.16,1,3,24.04,1
John Christopher Martinez,27,6,4.53,6.95,7.31,27.82,6.69,1.0,4.52,Bachelor's,Germany,French,8.26,2,4,19.35,0
James Olivia Rodriguez,43,3,6.9,6.29,4.37,13.74,4.93,4.84,3.47,High School,China,Indian,3.99,2,11,20.33,0
Patricia Christopher Miller,39,8,2.92,5.42,8.37,2.5,5.07,2.05,5.51,High School,France,French,4.15,7,6,18.88,0
Elizabeth Christopher Brown,44,12,6.14,6.0,6.83,30.16,6.4,2.65,5.99,Bachelor's,Italy,French,4.69,3,3,22.12,0
Barbara Emma Johnson,35,8,5.72,8.17,9.92,16.39,6.99,3.11,9.72,Bachelor's,UK,French,7.52,3,11,23.43,1
Patricia Benjamin Johnson,39,8,9.09,8.15,9.66,23.45,8.05,9.41,4.12,Bachelor's,USA,Indian,4.8,2,6,19.39,1
Linda Sophia Smith,45,10,3.9,6.42,9.08,35.46,6.86,3.09,8.62,Associate's,Mexico,Indian,0.91,6,5,12.51,0
Elizabeth Sophie Davis,51,15,4.89,8.02,7.65,34.7,6.64,3.78,4.79,High School,Mexico,Japanese,2.06,2,4,21.49,1
Robert Benjamin Johnson,35,6,7.49,7.31,7.37,17.6,5.86,1.0,1.3,Bachelor's,Japan,French,1.88,5,5,18.3,0
Linda Sophie Miller,27,7,4.02,6.97,9.96,12.4,7.42,1.93,5.46,Bachelor's,France,Japanese,5.08,2,1,24.29,0
Barbara Edward Miller,46,13,6.96,8.85,6.61,31.58,6.31,1.25,3.97,Associate's,USA,Mexican,0.3,4,7,15.52,0
William Sophie Smith,47,13,4.08,5.38,8.58,25.84,5.95,6.14,3.61,Associate's,Italy,Mexican,2.84,5,2,18.43,0
Michael Grace Martinez,30,14,7.52,7.47,8.13,30.08,6.62,9.02,10.0,Associate's,UK,French,6.07,2,8,12.59,0
William Emma Rodriguez,35,5,6.77,8.38,8.1,11.71,6.75,8.65,4.86,Bachelor's,France,Italian,3.55,3,4,23.92,0
Barbara Edward Miller,33,7,5.11,6.91,7.03,17.68,6.54,3.19,3.9,Bachelor's,France,Mexican,7.08,1,9,26.13,0
John Sophia Jones,39,10,3.36,5.41,5.99,7.23,5.71,6.36,2.27,Bachelor's,Mexico,Italian,3.91,3,3,17.56,0
John Benjamin Miller,43,15,6.18,6.93,8.26,30.26,5.95,7.71,8.2,Associate's,Mexico,Japanese,9.79,3,3,19.03,1
Linda Christopher Jones,25,8,6.13,5.94,7.19,6.61,5.5,3.29,3.89,Associate's,Japan,French,9.65,2,3,15.95,0
Barbara Alexander Brown,31,9,5.29,6.27,9.2,24.0,5.3,1.0,0.0,Bachelor's,Japan,Japanese,8.0,3,4,16.43,0
Robert Edward Smith,33,12,7.04,5.63,9.09,16.86,6.59,10.0,6.87,High School,USA,Japanese,9.54,0,3,23.47,0
William Emma Williams,25,7,8.07,6.3,10.0,9.65,5.88,4.66,5.62,Associate's,Japan,Indian,2.05,2,6,17.48,0
John Sophie Jones,30,8,3.78,5.33,8.75,19.85,6.65,9.36,3.79,Associate's,China,French,7.51,6,7,22.38,0
William Emma Jones,48,13,5.59,6.01,7.96,8.6,6.04,2.78,3.77,Culinary School,France,Indian,3.22,1,5,19.92,0
Linda Emma Rodriguez,35,18,5.21,7.67,9.58,34.11,6.96,2.63,5.57,High School,USA,Japanese,7.25,3,5,23.75,0
Elizabeth Daniel Miller,29,7,5.23,7.8,10.0,26.49,7.42,6.18,5.04,High School,China,Italian,3.74,4,6,18.04,0
Patricia Christopher Miller,38,13,8.89,8.28,7.67,31.66,6.18,4.79,7.51,High School,Mexico,French,2.89,3,4,25.43,0
Barbara Emma Davis,38,7,6.7,5.11,5.93,1.66,5.04,6.2,3.03,High School,Germany,French,9.59,1,2,29.38,0
William Alexander Brown,44,15,7.75,7.72,7.16,24.92,5.97,5.64,4.51,High School,India,Mexican,2.1,3,4,11.5,0
William Christopher Brown,18,5,2.53,3.47,4.12,3.14,5.01,1.0,4.33,Associate's,Germany,Italian,7.59,0,8,19.54,0
William Grace Johnson,38,11,5.33,5.66,7.46,20.11,5.6,3.86,2.47,Bachelor's,Mexico,Italian,6.75,4,5,19.54,0
Barbara Olivia Jones,19,6,5.68,7.48,8.88,22.98,6.65,3.13,5.03,Associate's,Italy,Japanese,3.03,2,8,16.42,1
Linda Christopher Davis,21,7,3.81,8.49,8.86,28.25,6.94,4.99,7.57,High School,Italy,Japanese,4.58,2,4,22.04,1
Linda Emma Miller,27,9,5.12,5.98,8.59,5.12,6.87,4.32,4.98,Bachelor's,Italy,Japanese,1.43,2,5,25.6,0
Mary Edward Williams,39,14,8.41,6.9,7.11,13.96,7.47,1.0,3.37,Associate's,France,Mexican,9.21,2,4,10.13,1
William Sophia Jones,25,11,7.72,7.16,8.1,15.0,7.5,6.52,8.24,High School,Brazil,Italian,9.68,5,8,9.75,1
James Sophia Brown,35,5,5.04,7.32,6.51,6.84,6.2,8.76,2.79,High School,Brazil,Indian,7.32,3,2,28.29,0
Linda Benjamin Garcia,27,7,6.13,5.27,8.88,9.68,5.2,10.0,5.68,Bachelor's,China,Italian,8.49,3,3,18.8,1
James Sophia Martinez,40,13,6.44,8.3,9.83,15.94,6.23,1.0,4.55,Bachelor's,UK,Indian,0.83,2,3,20.45,0
William Edward Brown,27,8,4.69,6.46,9.66,10.96,6.3,5.41,4.55,Associate's,Japan,French,3.84,2,5,14.66,0
Mary Olivia Miller,42,10,6.08,4.53,7.1,9.33,5.26,3.01,5.14,High School,France,Indian,3.31,0,4,20.22,0
James Emma Martinez,54,18,4.4,6.14,8.49,18.69,5.78,5.72,6.01,Bachelor's,India,French,5.65,3,5,26.84,0
Robert Grace Jones,46,15,9.08,9.24,10.0,35.6,8.0,5.81,7.0,High School,Germany,Japanese,1.83,4,9,22.48,1
Linda Sophia Garcia,44,13,5.67,8.41,8.05,20.67,6.78,7.18,8.83,Bachelor's,China,Italian,5.63,4,6,20.96,1
Mary Alexander Brown,58,14,6.05,4.28,7.97,18.77,5.05,1.0,1.1,Associate's,Brazil,Japanese,6.54,3,3,11.15,0
Patricia Edward Smith,20,4,6.31,7.35,7.61,11.56,6.33,1.0,7.39,High School,France,Italian,1.32,3,4,23.71,0
Elizabeth Alexander Davis,25,12,3.89,4.4,8.13,18.53,5.84,3.84,5.16,High School,Italy,Indian,1.32,1,5,20.05,0
Robert Edward Garcia,38,10,3.45,6.11,5.21,26.44,6.67,2.92,3.61,High School,Germany,Italian,0.35,4,5,16.96,0
Elizabeth Benjamin Smith,26,1,1.79,5.17,4.41,8.39,6.85,1.0,2.84,High School,Japan,Indian,7.61,3,9,23.21,0
Elizabeth Emma Williams,31,0,6.47,8.38,9.47,16.37,6.9,7.74,5.13,High School,China,Italian,3.31,3,8,15.76,1
Patricia Benjamin Miller,26,7,3.14,6.54,7.27,23.46,5.66,1.37,8.35,Associate's,India,French,2.25,4,7,22.8,0
William Christopher Garcia,40,8,4.53,6.57,6.72,25.15,6.27,5.62,5.58,Associate's,Mexico,Indian,7.78,3,5,26.08,0
Robert Benjamin Williams,30,9,8.01,8.59,9.17,35.9,8.53,7.25,6.83,Associate's,UK,Japanese,1.43,3,3,20.77,1
Patricia Christopher Miller,28,9,6.01,6.58,7.4,18.67,6.7,4.11,8.13,Associate's,Mexico,Japanese,4.27,4,3,17.88,0
William Christopher Johnson,36,6,6.84,7.64,7.59,7.77,5.09,3.02,1.66,Bachelor's,India,Japanese,7.45,1,9,17.14,0
William Christopher Garcia,36,15,6.49,6.38,10.0,14.28,5.8,2.98,6.24,Culinary School,India,Japanese,5.74,1,7,21.91,0
William Sophie Williams,33,11,4.78,7.11,9.92,23.72,6.35,5.09,3.92,High School,Mexico,French,5.54,5,7,17.84,0
Patricia Olivia Miller,18,9,3.74,7.55,8.36,17.43,7.49,6.71,2.63,Associate's,Japan,French,1.57,0,5,31.83,0
Michael Alexander Johnson,56,13,7.6,5.63,10.0,39.15,7.39,5.36,4.66,High School,China,Mexican,1.81,6,5,12.92,1
John Alexander Rodriguez,54,12,8.56,7.76,10.0,28.93,8.13,7.16,7.67,High School,France,Mexican,5.83,2,6,19.35,1
William Christopher Brown,25,8,7.02,5.71,6.68,10.27,4.86,6.61,5.66,Associate's,UK,Mexican,0.24,4,5,21.36,0
John Edward Johnson,31,8,7.17,7.89,7.71,22.34,6.95,10.0,6.61,Associate's,India,Mexican,8.69,1,3,20.77,1
Barbara Daniel Johnson,20,0,7.76,7.76,7.02,23.46,6.93,8.85,3.58,Bachelor's,Germany,Italian,3.5,8,4,17.2,0
John Grace Williams,42,16,7.06,6.98,10.0,28.61,8.04,5.31,6.25,Associate's,UK,Indian,4.17,1,4,26.16,1
Patricia Christopher Johnson,32,8,10.0,9.26,6.12,33.05,6.27,6.41,5.44,High School,Germany,Japanese,2.58,7,5,23.33,0
Michael Sophie Smith,25,7,1.87,7.24,7.98,5.94,5.53,8.18,3.62,Bachelor's,India,Italian,8.77,1,6,23.7,0
Patricia Edward Jones,27,10,5.96,6.91,7.28,0.69,5.0,3.18,0.15,High School,France,French,6.43,0,1,16.66,0
Mary Emma Miller,44,12,2.44,5.74,9.24,12.78,5.91,7.1,4.33,High School,UK,Japanese,4.5,1,5,17.99,0
Mary Sophia Johnson,39,13,10.0,8.12,9.02,12.24,6.08,3.6,5.65,High School,China,Indian,5.85,5,7,22.44,1
Elizabeth Benjamin Martinez,40,17,3.55,7.11,9.56,22.93,7.22,6.01,5.78,Culinary School,Italy,Indian,3.8,2,4,14.5,0
Patricia Christopher Williams,29,9,3.71,4.97,2.98,12.5,5.68,2.17,4.24,Associate's,UK,French,4.66,3,8,23.33,0
Patricia Daniel Garcia,46,17,9.09,9.26,10.0,30.97,6.01,8.31,5.11,Associate's,Italy,Japanese,3.58,4,4,19.5,1
Mary Daniel Johnson,48,19,8.14,7.79,7.86,25.45,6.6,3.25,7.38,Bachelor's,France,Mexican,4.11,5,7,25.32,0
John Alexander Garcia,29,10,5.95,5.61,8.04,10.82,5.81,1.07,3.76,Associate's,China,Japanese,3.15,3,1,17.86,0
Elizabeth Sophie Rodriguez,26,5,4.92,5.96,6.95,8.03,6.31,4.22,5.88,Bachelor's,Mexico,Japanese,0.78,2,4,29.07,0
Patricia Sophia Garcia,27,4,6.15,6.87,7.22,24.93,7.33,10.0,7.95,Associate's,Japan,Indian,0.37,2,5,22.05,1
Barbara Christopher Williams,30,8,2.54,5.94,4.42,0.4,6.05,4.28,1.65,Culinary School,India,French,1.74,2,5,22.6,0
William Benjamin Rodriguez,24,6,6.22,4.4,8.36,29.92,7.14,7.91,4.32,Bachelor's,India,Japanese,2.52,4,6,16.54,0
Mary Olivia Garcia,40,10,7.63,8.45,9.67,20.99,5.99,8.01,2.94,Associate's,China,Italian,8.9,2,5,21.27,1
William Christopher Brown,26,3,1.89,4.47,4.32,1.81,5.79,3.38,3.92,High School,Mexico,Italian,6.11,5,2,17.25,0
Mary Alexander Brown,26,10,3.72,5.47,8.27,20.07,6.43,4.85,3.75,Culinary School,France,French,9.58,4,5,12.3,0
Barbara Sophia Rodriguez,18,3,2.43,6.07,6.54,18.8,6.04,7.1,5.25,Associate's,Italy,Mexican,3.4,2,6,19.02,0
James Grace Williams,43,9,6.08,7.25,7.15,35.21,7.28,2.66,4.76,Associate's,UK,Japanese,4.02,0,6,25.81,0
Barbara Edward Williams,39,9,8.66,8.86,5.0,12.22,5.98,7.07,2.76,Bachelor's,Germany,Japanese,7.2,6,4,19.68,0
Patricia Olivia Williams,36,4,6.4,7.37,6.44,27.23,5.62,6.77,5.93,Associate's,Mexico,Indian,5.78,8,3,18.53,0
Linda Alexander Miller,32,11,8.54,7.77,10.0,29.43,7.32,1.96,2.07,High School,Germany,Japanese,5.28,3,4,18.46,1
Robert Sophie Davis,38,14,6.14,6.55,5.92,17.55,7.15,5.43,4.85,High School,Germany,Mexican,5.76,2,6,31.21,0
Barbara Daniel Smith,39,11,3.72,8.18,8.98,18.2,5.11,5.28,5.27,Associate's,India,Japanese,5.84,2,3,23.04,0
Elizabeth Emma Williams,40,13,6.84,7.59,10.0,25.19,6.46,1.02,1.17,High School,UK,Japanese,7.66,2,5,12.05,0
Barbara Sophia Williams,23,2,6.22,4.42,6.19,10.09,6.36,1.81,1.14,Associate's,China,Indian,6.68,1,2,17.28,0
Barbara Christopher Jones,42,14,5.18,7.08,8.03,11.3,5.32,4.54,4.54,Bachelor's,Brazil,Italian,9.57,0,7,18.0,0
Barbara Benjamin Brown,52,15,4.97,6.27,4.03,17.69,5.47,3.79,6.23,High School,India,Italian,9.48,4,4,16.39,0
James Edward Williams,24,6,3.06,4.26,10.0,1.11,5.67,2.19,3.03,High School,China,Mexican,4.22,3,6,20.32,0
Barbara Alexander Smith,36,18,4.1,6.75,7.18,19.63,7.89,2.67,4.7,Bachelor's,India,French,0.36,2,7,17.13,1
Linda Emma Miller,38,10,7.09,7.21,9.51,0.0,6.33,6.25,4.42,Associate's,USA,French,0.11,7,2,17.44,0
James Benjamin Brown,18,6,8.3,6.53,7.38,24.73,6.47,4.14,4.1,High School,India,Indian,1.23,7,2,20.77,0
William Olivia Brown,30,6,3.88,6.77,4.77,22.99,6.25,5.77,6.05,Bachelor's,France,Japanese,0.75,0,6,12.3,0
Elizabeth Daniel Rodriguez,54,18,10.0,6.84,7.11,29.36,7.46,3.76,6.05,Associate's,Italy,Indian,3.73,4,4,9.24,1
Elizabeth Sophia Davis,38,11,5.95,7.72,8.37,25.82,6.44,7.34,8.82,High School,Germany,Italian,0.53,2,6,26.21,0
Robert Edward Jones,41,12,3.6,6.33,10.0,0.0,4.35,5.73,1.59,High School,Italy,Mexican,6.25,2,1,24.19,0
John Emma Williams,51,21,4.48,5.99,7.25,23.41,6.9,8.82,4.05,High School,China,French,1.9,5,2,21.84,1
Mary Daniel Williams,52,12,4.59,7.93,8.03,26.06,7.97,9.65,7.84,Bachelor's,Italy,Japanese,5.14,1,7,21.52,1
Robert Edward Brown,31,12,3.31,7.4,9.32,22.8,6.6,7.42,4.09,Associate's,UK,French,1.03,2,5,19.05,0
William Emma Williams,46,5,5.77,6.4,4.96,15.74,6.63,10.0,3.87,Associate's,Mexico,Italian,8.28,3,6,35.08,0
James Olivia Martinez,29,12,7.3,6.57,5.66,38.0,7.48,6.34,5.55,Bachelor's,Germany,Japanese,7.8,2,7,20.96,1
Patricia Emma Johnson,42,8,9.38,7.17,6.82,21.51,8.56,6.17,6.51,High School,France,Italian,3.86,3,6,33.04,1
Patricia Olivia Johnson,18,3,4.61,7.94,6.11,8.72,5.76,7.0,2.14,High School,France,French,9.11,3,4,30.31,0
Linda Grace Davis,29,8,5.85,7.76,8.22,35.29,7.23,5.04,4.99,High School,Germany,French,1.86,3,7,22.31,0
John Edward Garcia,34,7,3.89,7.62,7.64,16.78,7.2,1.0,6.31,High School,Italy,Italian,8.14,4,3,18.95,0
John Grace Davis,57,18,7.05,6.25,7.65,20.6,7.19,5.08,5.14,Associate's,France,Japanese,5.46,0,4,20.08,1
Patricia Olivia Miller,33,13,6.21,5.28,9.86,23.46,6.68,6.0,5.81,Associate's,Italy,Italian,3.3,1,7,18.0,0
Mary Daniel Brown,19,0,2.7,6.69,7.54,20.17,5.61,2.54,2.3,High School,Germany,Japanese,0.84,5,3,22.31,0
Linda Olivia Rodriguez,45,17,8.03,7.36,9.05,15.62,8.62,10.0,7.21,High School,Italy,Indian,1.71,5,5,23.37,1
Patricia Benjamin Johnson,35,13,4.22,6.2,10.0,22.95,6.79,6.02,6.92,High School,China,Indian,8.63,3,4,13.88,0
Patricia Grace Williams,31,6,2.32,4.17,7.46,16.75,4.94,6.33,6.85,Culinary School,Italy,Japanese,6.07,5,4,33.07,0
James Daniel Garcia,22,7,4.78,7.59,9.35,26.22,6.37,4.9,4.83,Associate's,Japan,Italian,2.37,3,6,16.1,0
James Edward Garcia,39,11,7.96,6.32,9.02,20.06,5.86,4.73,4.28,Associate's,China,Japanese,4.96,3,7,6.57,0
Robert Alexander Martinez,26,4,6.18,8.24,10.0,28.34,6.8,1.0,5.27,High School,Brazil,French,1.08,3,11,19.59,0
Robert Grace Miller,29,7,8.01,9.09,9.54,10.55,6.71,7.92,4.91,Associate's,Mexico,Italian,0.99,6,5,14.26,0
Linda Sophie Williams,43,10,7.06,6.53,6.75,32.83,7.58,5.84,4.19,High School,Italy,Japanese,9.08,3,8,19.73,0
Robert Benjamin Rodriguez,26,6,7.99,8.41,8.92,19.14,6.88,6.5,2.96,Culinary School,India,French,4.58,6,8,20.35,0
Linda Sophia Johnson,42,13,10.0,6.46,7.08,14.6,5.3,3.82,0.0,Bachelor's,Japan,Mexican,3.62,1,4,22.23,0
Michael Olivia Rodriguez,46,13,3.29,6.93,6.91,9.36,5.08,3.39,5.04,Associate's,Brazil,French,9.49,6,2,25.03,0
Patricia Alexander Davis,24,7,3.28,6.23,4.91,30.9,6.86,6.15,3.53,Associate's,Mexico,Japanese,3.99,2,5,14.96,0
Elizabeth Alexander Jones,27,11,6.75,5.94,9.12,26.48,7.29,3.04,5.49,Associate's,Japan,Italian,3.36,3,5,18.18,0
Mary Olivia Jones,41,14,9.19,5.78,9.16,0.0,5.2,2.26,4.07,High School,France,Italian,2.73,3,3,23.39,0
Linda Daniel Brown,36,11,6.45,7.51,8.41,29.28,6.07,2.12,5.2,High School,Italy,Indian,5.65,0,9,16.71,1
Robert Edward Garcia,28,4,5.26,4.7,9.39,11.17,4.95,6.19,3.36,Associate's,Germany,Japanese,5.58,4,2,10.61,0
Barbara Sophie Brown,27,9,8.62,9.46,6.73,21.41,8.35,8.18,6.06,High School,Japan,French,0.16,2,9,23.1,1
Barbara Benjamin Jones,19,7,3.79,5.49,7.26,20.66,6.02,10.0,5.38,High School,Italy,French,6.54,2,5,17.17,0
John Alexander Williams,33,12,8.02,7.26,8.48,16.08,6.0,3.94,4.67,Associate's,China,Japanese,7.88,3,2,16.84,1
Linda Emma Miller,25,9,3.12,6.38,5.22,23.41,5.93,4.53,7.51,Culinary School,USA,French,6.16,2,12,20.6,0
John Edward Martinez,34,9,6.01,5.35,7.12,19.78,5.81,4.44,4.73,Culinary School,Japan,Mexican,8.7,4,7,20.02,0
William Grace Davis,24,7,8.42,7.79,6.75,9.26,6.04,1.0,1.59,High School,France,Indian,2.76,3,3,24.99,0
Mary Grace Garcia,49,12,7.64,6.1,8.02,23.62,7.37,7.26,5.31,High School,Germany,Italian,1.92,3,4,13.75,0
Barbara Alexander Davis,25,6,5.71,8.76,8.57,17.27,7.52,5.55,3.22,Associate's,China,French,6.97,6,0,31.31,0
Barbara Sophie Garcia,28,11,4.29,8.34,4.82,11.11,7.35,6.68,3.62,Bachelor's,Brazil,Mexican,1.89,7,2,12.93,0
Mary Alexander Miller,25,2,2.77,7.06,5.8,10.11,5.93,4.64,5.64,Culinary School,Italy,Japanese,0.91,4,7,18.06,0
Michael Benjamin Williams,36,13,9.04,8.59,10.0,19.73,6.29,5.04,6.06,Bachelor's,Japan,French,0.97,3,3,15.66,0
Elizabeth Alexander Smith,42,9,6.03,7.32,10.0,15.91,6.44,5.41,4.95,Associate's,Brazil,Japanese,7.68,3,6,20.28,0
Mary Sophia Williams,36,10,7.6,10.0,8.53,10.15,7.47,9.63,9.35,High School,Germany,Mexican,0.29,5,5,20.09,0
Patricia Olivia Jones,37,15,6.91,7.09,8.41,49.21,7.17,8.28,9.77,High School,Brazil,Mexican,2.89,3,4,20.83,0
Mary Daniel Davis,37,8,3.95,4.91,8.08,13.0,6.24,6.8,5.44,High School,UK,Italian,1.29,0,3,21.31,0
John Emma Martinez,46,11,5.3,5.2,8.36,8.83,6.02,4.86,4.22,Associate's,France,Japanese,7.55,2,5,26.53,0
Barbara Sophia Garcia,33,4,2.46,2.5,4.79,10.99,4.52,4.58,3.3,High School,UK,Indian,5.03,1,3,20.78,0
Elizabeth Emma Davis,43,10,5.85,5.95,9.96,18.85,5.29,8.01,3.91,Bachelor's,USA,Italian,2.05,1,6,26.94,1
James Grace Williams,25,2,1.29,4.0,8.35,10.11,5.88,7.41,6.31,Bachelor's,Germany,Japanese,7.5,3,3,11.25,0
Michael Alexander Brown,26,7,4.28,8.07,9.42,21.35,6.37,6.78,6.79,High School,Mexico,Japanese,7.5,4,2,9.08,0
John Olivia Miller,47,12,8.41,8.19,8.36,18.87,5.69,1.12,3.2,Culinary School,China,Mexican,5.23,2,1,20.64,0
James Edward Brown,29,4,2.96,6.27,7.14,23.83,7.77,1.0,5.69,Associate's,Japan,Mexican,2.76,2,4,21.63,1
Michael Emma Williams,30,13,6.25,7.1,8.04,19.91,5.29,7.33,8.34,Culinary School,UK,Japanese,5.86,5,3,17.33,0
Linda Daniel Jones,37,14,3.69,5.34,5.99,25.55,6.46,4.72,6.61,Culinary School,Germany,Mexican,9.34,2,4,19.95,0
Elizabeth Sophie Garcia,43,13,3.58,6.89,9.3,24.31,5.85,4.43,4.99,High School,USA,Japanese,0.52,5,3,25.38,0
Elizabeth Olivia Miller,39,10,7.65,8.64,10.0,35.4,7.47,5.73,4.69,High School,Italy,Japanese,2.67,6,6,23.35,1
John Grace Martinez,35,13,6.31,6.72,8.52,0.0,5.39,5.39,5.18,High School,France,Italian,2.85,1,4,18.35,0
Robert Edward Martinez,50,15,5.62,7.18,8.79,19.16,5.24,2.35,2.72,Bachelor's,Germany,Italian,6.32,4,6,20.99,0
Robert Sophia Smith,18,3,3.65,3.99,7.76,19.88,6.37,1.01,3.88,Associate's,Italy,Indian,6.51,1,5,23.79,0
William Grace Johnson,20,3,8.55,9.31,7.83,13.54,7.51,10.0,6.17,Culinary School,Japan,Italian,2.06,2,4,13.85,0
Linda Benjamin Jones,37,6,8.22,7.46,10.0,27.54,6.99,2.99,1.8,High School,India,French,2.16,1,6,15.98,1
Robert Benjamin Davis,37,7,3.31,4.8,4.18,21.93,6.14,5.7,5.1,Associate's,UK,French,9.28,5,8,24.62,0
John Emma Martinez,33,11,4.35,3.75,3.81,13.69,5.5,9.1,7.07,Culinary School,China,Mexican,7.56,2,4,11.35,0
Robert Daniel Garcia,36,18,8.53,7.72,10.0,15.83,6.22,7.99,5.38,Associate's,Brazil,French,9.34,3,7,14.55,0
William Grace Martinez,41,15,6.3,8.11,6.75,29.58,6.62,10.0,5.8,High School,France,Italian,8.3,5,7,13.93,1
Linda Sophia Martinez,45,9,6.45,7.01,6.84,23.57,5.63,7.32,2.51,Associate's,China,Indian,4.02,4,3,24.59,0
Robert Edward Johnson,31,10,8.08,9.94,8.82,34.12,6.47,3.07,3.82,High School,Italy,Japanese,1.22,4,8,14.58,0
Barbara Daniel Smith,39,8,5.93,6.26,8.67,18.31,6.23,10.0,9.16,High School,France,Indian,6.3,1,4,23.96,0
John Sophie Davis,25,3,4.66,6.47,7.49,2.37,6.82,1.96,2.24,High School,Germany,Italian,3.52,4,3,18.23,0
Mary Olivia Johnson,18,4,8.03,6.22,3.85,24.88,6.07,2.95,5.87,High School,India,Italian,4.25,3,6,28.89,0
John Olivia Rodriguez,43,15,3.68,6.12,6.56,1.38,5.73,5.89,4.95,Bachelor's,Germany,Italian,4.26,2,6,20.64,0
Robert Sophie Williams,33,8,4.26,5.7,7.18,3.62,6.55,2.56,4.46,High School,UK,Mexican,9.37,5,6,25.33,0
John Edward Brown,18,1,6.47,7.77,7.83,22.89,5.61,6.59,6.14,Bachelor's,UK,French,0.69,3,4,22.3,0
Mary Sophie Williams,44,24,7.59,5.47,10.0,17.6,6.51,5.35,8.3,High School,UK,Italian,1.93,2,6,17.75,1
Robert Sophie Johnson,28,8,7.73,6.13,6.95,4.73,5.03,4.68,3.41,High School,France,Japanese,6.08,3,7,19.94,0
Elizabeth Alexander Smith,36,13,7.56,9.75,6.71,38.79,7.21,3.51,3.42,High School,Germany,French,8.84,3,4,20.04,0
James Benjamin Johnson,44,7,7.68,8.06,8.88,19.09,6.32,3.19,5.1,High School,France,French,9.18,4,4,17.69,0
Patricia Benjamin Miller,29,9,7.24,7.39,10.0,9.36,6.21,4.73,4.68,High School,Japan,Mexican,5.59,2,6,24.44,0
Barbara Christopher Garcia,40,10,3.91,5.68,7.13,12.88,5.76,4.17,5.31,Associate's,Brazil,Indian,0.35,5,8,32.55,0
Michael Edward Smith,27,12,5.08,6.16,5.58,20.15,6.57,1.01,3.81,Culinary School,UK,French,3.63,7,5,20.58,0
Mary Alexander Rodriguez,40,11,3.81,6.01,6.06,9.85,5.82,4.08,5.39,High School,UK,French,9.19,5,3,23.58,0
Mary Grace Jones,32,10,8.74,8.75,9.91,24.16,6.78,8.94,3.76,High School,UK,Italian,5.0,3,2,22.64,1
William Benjamin Martinez,64,19,6.37,4.97,3.01,22.1,6.22,2.81,5.76,High School,India,Japanese,7.27,4,1,6.95,0
Barbara Sophia Smith,46,14,5.47,5.89,7.99,27.7,7.08,5.59,5.88,Bachelor's,Mexico,Italian,2.69,6,7,22.46,0
Elizabeth Grace Davis,47,8,3.38,6.54,7.26,16.73,7.43,6.62,9.08,Associate's,UK,Japanese,0.25,2,7,22.21,0
James Edward Brown,37,15,7.4,6.89,7.62,19.64,6.3,6.16,7.48,Bachelor's,Germany,French,5.78,3,7,13.76,0
John Benjamin Smith,18,2,5.36,5.87,10.0,9.81,5.7,3.52,5.83,High School,Japan,Japanese,8.35,2,3,11.06,0
Barbara Sophie Smith,47,19,9.54,10.0,9.78,36.62,7.96,5.1,8.06,High School,Italy,Italian,9.9,3,4,22.14,1
Robert Sophia Davis,26,6,6.25,5.58,9.34,31.07,6.91,7.19,10.0,High School,China,Italian,8.47,1,5,28.23,1
Barbara Sophia Williams,34,12,9.39,7.2,8.85,18.22,6.83,5.25,3.32,Bachelor's,Brazil,Indian,5.54,3,6,18.15,0
Patricia Sophia Brown,55,20,6.46,7.42,7.47,13.72,6.96,6.45,4.76,High School,Mexico,Mexican,6.09,4,8,18.34,0
John Emma Williams,26,11,4.5,5.3,5.61,17.09,5.71,1.0,2.87,Associate's,India,Indian,8.24,1,10,31.54,0
Linda Christopher Johnson,45,8,10.0,8.91,10.0,31.02,8.01,1.0,5.44,Associate's,China,French,0.2,0,5,24.48,1
Barbara Daniel Miller,42,7,7.8,9.64,10.0,29.27,7.33,3.78,3.53,Associate's,India,Japanese,9.52,4,5,13.93,1
Linda Edward Brown,44,12,4.32,6.38,6.37,14.21,5.31,6.48,6.24,High School,Japan,Italian,5.31,3,5,16.43,0
Robert Edward Williams,39,14,5.16,7.98,8.55,23.14,7.2,1.98,5.99,Associate's,UK,Italian,9.52,2,4,30.9,0
John Olivia Martinez,33,13,8.35,6.5,7.3,19.71,6.13,5.0,5.23,High School,Mexico,Italian,7.65,5,3,16.68,0
Linda Grace Williams,28,7,4.29,7.78,6.08,11.51,5.6,4.58,1.7,Culinary School,USA,Italian,1.52,2,7,17.33,0
Barbara Christopher Johnson,35,10,7.03,6.34,7.23,26.13,6.52,6.88,6.94,High School,Germany,French,1.65,3,6,23.35,0
John Grace Jones,38,16,4.81,4.8,6.51,17.67,7.77,4.44,3.7,High School,USA,Mexican,3.54,4,2,18.68,0
Robert Edward Garcia,46,16,8.08,7.12,9.07,8.52,5.25,8.7,3.92,High School,China,Indian,2.64,1,1,22.22,1
Mary Alexander Miller,32,6,3.25,5.86,6.97,3.87,4.39,1.65,2.0,Bachelor's,USA,Indian,4.39,2,4,21.44,0
